wall_time,sim_time,elapsed_s,panther/cmd_vel_nav_hz,panther/cmd_vel_nav_jitter_ms,panther/cmd_vel_nav_sim_hz,panther/cmd_vel_nav_sim_jitter_ms,panther/amcl_pose_hz,panther/amcl_pose_jitter_ms,panther/amcl_pose_sim_hz,panther/amcl_pose_sim_jitter_ms,panther/plan_hz,panther/plan_jitter_ms,panther/plan_sim_hz,panther/plan_sim_jitter_ms,panther/local_costmap_hz,panther/local_costmap_jitter_ms,panther/local_costmap_sim_hz,panther/local_costmap_sim_jitter_ms,panther/velodyne_filtered_hz,panther/velodyne_filtered_jitter_ms,panther/velodyne_filtered_sim_hz,panther/velodyne_filtered_sim_jitter_ms,panther/path_length_m,panther2/cmd_vel_nav_hz,panther2/cmd_vel_nav_jitter_ms,panther2/cmd_vel_nav_sim_hz,panther2/cmd_vel_nav_sim_jitter_ms,panther2/amcl_pose_hz,panther2/amcl_pose_jitter_ms,panther2/amcl_pose_sim_hz,panther2/amcl_pose_sim_jitter_ms,panther2/plan_hz,panther2/plan_jitter_ms,panther2/plan_sim_hz,panther2/plan_sim_jitter_ms,panther2/local_costmap_hz,panther2/local_costmap_jitter_ms,panther2/local_costmap_sim_hz,panther2/local_costmap_sim_jitter_ms,panther2/velodyne_filtered_hz,panther2/velodyne_filtered_jitter_ms,panther2/velodyne_filtered_sim_hz,panther2/velodyne_filtered_sim_jitter_ms,panther2/path_length_m,panther3/cmd_vel_nav_hz,panther3/cmd_vel_nav_jitter_ms,panther3/cmd_vel_nav_sim_hz,panther3/cmd_vel_nav_sim_jitter_ms,panther3/amcl_pose_hz,panther3/amcl_pose_jitter_ms,panther3/amcl_pose_sim_hz,panther3/amcl_pose_sim_jitter_ms,panther3/plan_hz,panther3/plan_jitter_ms,panther3/plan_sim_hz,panther3/plan_sim_jitter_ms,panther3/local_costmap_hz,panther3/local_costmap_jitter_ms,panther3/local_costmap_sim_hz,panther3/local_costmap_sim_jitter_ms,panther3/velodyne_filtered_hz,panther3/velodyne_filtered_jitter_ms,panther3/velodyne_filtered_sim_hz,panther3/velodyne_filtered_sim_jitter_ms,panther3/path_length_m
1788357277.255,286.000,390.4,10.00,3.35,24.29,10.26,1.01,51.18,2.50,0.00,0.96,0.00,2.35,24.72,0.71,0.00,1.76,12.36,4.69,237.61,10.56,99.86,17.290,10.00,4.24,24.24,10.07,1.01,52.12,2.50,0.00,0.96,0.00,2.34,13.96,0.71,0.00,1.75,11.78,4.69,237.57,10.56,99.86,21.544,10.02,0.86,24.24,10.27,1.01,54.61,2.50,0.00,0.96,0.00,2.36,15.84,0.71,0.00,1.75,10.50,4.66,219.77,10.56,99.86,22.276
1788357279.605,287.000,392.8,10.02,2.98,23.59,9.58,1.05,29.09,2.50,0.00,0.97,0.00,2.29,29.58,0.83,0.00,1.86,31.72,4.75,235.84,10.56,99.86,16.681,10.00,3.63,23.59,10.03,1.05,40.10,2.50,0.00,0.96,0.00,2.30,22.00,0.72,0.00,1.77,23.63,4.75,234.57,10.56,99.86,20.944,10.01,1.43,23.37,10.14,1.05,40.75,2.50,0.00,0.96,0.00,2.30,25.38,0.83,0.00,1.87,22.23,4.75,235.13,10.56,99.86,21.774
1788357282.089,288.000,395.2,10.01,8.55,24.24,10.10,1.01,59.79,2.50,0.00,0.97,0.00,2.39,24.08,0.71,0.00,1.92,19.14,4.60,251.49,10.56,99.86,15.834,10.07,3.20,24.05,9.55,1.00,53.27,2.50,0.00,0.96,0.00,2.34,20.98,0.72,0.00,1.84,31.16,4.61,252.26,10.56,99.86,20.130,10.01,1.30,24.10,9.75,1.01,58.24,2.50,0.00,0.96,0.00,2.35,20.47,0.73,0.00,1.93,16.11,4.60,252.77,10.56,99.86,21.045
1788357284.409,289.000,397.6,10.00,3.14,24.10,10.51,1.08,35.61,2.50,0.00,0.97,0.00,2.34,31.29,0.83,0.00,1.90,16.11,4.87,228.47,10.56,99.86,15.214,10.00,4.04,24.05,9.37,1.08,33.81,2.50,0.00,0.94,0.00,2.30,23.73,0.83,0.00,1.88,11.78,4.87,228.25,10.56,99.86,19.496,10.00,1.32,23.83,9.93,1.08,33.59,2.50,0.00,0.94,0.00,2.31,23.15,0.83,0.00,1.89,17.99,4.87,227.72,10.56,99.86,20.498
1788357286.904,290.000,400.1,10.00,3.51,24.05,10.79,1.04,42.26,2.50,0.00,0.97,0.00,2.28,21.05,0.71,0.00,1.80,29.63,4.54,246.66,10.56,99.86,14.667,10.00,2.28,24.19,9.43,1.03,25.37,2.50,0.00,0.97,0.00,2.26,12.81,0.71,0.00,1.83,21.00,4.54,246.53,10.56,99.86,19.038,10.01,4.76,23.88,10.82,1.03,27.35,2.50,0.00,0.97,0.00,2.25,10.95,0.71,0.00,1.79,9.98,4.54,246.27,10.56,99.86,19.898
1788357289.268,291.000,402.4,9.96,6.24,24.10,11.62,1.07,16.63,2.50,0.00,0.97,0.00,2.35,14.80,0.84,0.00,1.81,24.94,4.80,231.01,10.56,99.86,13.708,10.00,7.29,24.19,10.43,1.07,17.76,2.50,0.00,0.94,0.00,2.31,14.97,0.82,0.00,1.82,18.86,4.80,231.65,10.56,99.86,18.281,10.00,0.87,24.29,9.90,1.07,17.20,2.50,0.00,0.94,0.00,2.30,16.37,0.83,0.00,1.80,21.75,4.80,230.90,10.56,99.86,19.055
1788357291.699,292.000,404.9,10.04,5.55,24.13,11.27,1.04,19.55,2.50,0.00,0.98,0.00,2.31,9.38,0.71,0.00,1.81,24.94,4.69,236.69,10.56,99.86,13.127,10.00,2.41,24.13,10.29,1.04,19.60,2.50,0.00,0.97,0.00,2.25,8.94,0.72,0.00,1.78,19.14,4.70,237.10,10.56,99.86,17.838,9.99,1.33,23.83,9.44,1.04,17.44,2.50,0.00,0.95,0.00,2.25,6.93,0.71,0.00,1.79,24.73,4.70,237.10,10.56,99.86,18.449
1788357294.124,293.000,407.3,10.01,4.12,24.29,11.60,1.03,21.68,2.50,0.00,0.97,0.00,2.36,14.53,0.71,0.00,1.76,8.64,4.60,241.29,10.56,99.86,12.577,10.00,4.35,24.34,10.29,1.02,25.64,2.50,0.00,0.96,0.00,2.34,18.33,0.71,0.00,1.74,14.73,4.61,242.44,10.56,99.86,17.339,10.01,0.87,24.24,9.97,1.02,26.79,2.50,0.00,0.96,0.00,2.33,19.90,0.71,0.00,1.76,11.78,4.60,242.80,10.56,99.86,17.937
1788357296.530,294.000,409.7,10.00,4.20,24.24,11.02,1.06,28.15,2.50,0.00,0.97,0.00,2.32,5.92,0.83,0.00,1.89,35.83,4.60,242.38,10.56,99.86,11.674,10.05,3.70,24.14,9.81,1.06,15.02,2.50,0.00,0.96,0.00,2.31,9.38,0.71,0.00,1.72,17.99,4.59,241.52,10.56,99.86,16.495,10.01,0.89,24.24,9.60,1.06,26.35,2.50,0.00,0.96,0.00,2.31,9.80,0.83,0.00,1.88,29.03,4.59,241.38,10.56,99.86,16.984
1788357299.031,295.000,412.2,10.00,6.00,24.55,10.40,1.01,0.00,2.50,0.00,0.98,0.00,2.39,9.11,0.71,0.00,1.85,35.33,4.61,250.26,10.56,99.86,11.074,10.01,3.48,24.54,9.37,1.01,0.00,2.50,0.00,0.96,0.00,2.36,17.20,0.71,0.00,1.74,16.44,4.61,249.95,10.56,99.86,15.927,10.00,2.39,24.55,10.15,1.02,0.00,2.50,0.00,0.96,0.00,2.38,18.33,0.71,0.00,1.87,26.20,4.61,249.84,10.56,99.86,16.434
1788357301.461,296.000,414.6,10.00,2.50,24.55,10.12,1.04,32.05,2.50,0.00,0.96,0.00,2.38,10.20,0.71,0.00,1.85,21.75,4.69,236.50,10.56,99.86,10.486,10.00,1.89,24.60,9.44,1.05,23.40,2.50,0.00,0.97,0.00,2.36,18.55,0.71,0.00,1.72,12.36,4.69,237.73,10.56,99.86,15.274,10.02,1.45,24.80,11.02,1.05,24.49,2.50,0.00,0.95,0.00,2.36,24.66,0.71,0.00,1.84,16.97,4.69,236.61,10.56,99.86,15.826
1788357303.971,297.000,417.1,10.03,7.23,24.55,9.95,0.96,0.00,2.50,0.00,0.97,0.00,2.39,19.47,0.71,0.00,1.79,23.63,4.43,259.54,10.56,99.86,9.624,10.07,5.34,24.65,10.63,0.95,0.00,2.50,0.00,0.97,0.00,2.44,10.39,0.72,0.00,1.76,22.63,4.43,259.24,10.56,99.86,14.404,10.01,1.84,24.85,10.46,0.95,0.00,2.50,0.00,0.97,0.00,2.42,10.72,0.71,0.00,1.80,19.87,4.43,258.95,10.56,99.86,15.026
1788357306.348,298.000,419.5,10.02,1.55,24.34,10.25,1.05,32.51,2.50,0.00,0.96,0.00,2.36,18.55,0.83,0.00,1.86,26.60,4.79,231.87,10.56,99.86,9.074,10.01,2.13,24.34,10.61,1.04,24.21,2.50,0.00,0.95,0.00,2.38,21.05,0.84,0.00,1.82,14.97,4.79,231.35,10.56,99.86,13.854,10.00,2.37,24.54,9.82,1.05,29.83,2.50,0.00,0.95,0.00,2.38,18.97,0.83,0.00,1.94,9.43,4.79,230.77,10.56,99.86,14.482
1788357308.858,299.000,422.0,10.01,1.59,24.34,9.72,1.02,28.50,2.50,0.00,0.98,0.00,2.36,15.07,0.72,0.00,1.79,30.35,4.55,244.95,10.56,99.86,8.086,10.02,1.54,24.34,10.09,1.02,22.48,2.50,0.00,0.96,0.00,2.28,20.07,0.71,0.00,1.83,12.36,4.55,243.89,10.56,99.86,13.297,10.01,1.58,24.54,10.09,1.02,25.34,2.50,0.00,0.96,0.00,2.29,17.75,0.71,0.00,1.87,35.83,4.55,244.15,10.56,99.86,13.821
1788357311.279,300.000,424.4,9.99,9.69,24.65,10.90,1.01,21.24,2.50,0.00,0.97,0.00,2.40,11.45,0.71,0.00,1.76,16.11,4.66,238.27,10.56,99.86,7.486,10.01,1.15,24.75,10.13,1.01,22.32,2.50,0.00,0.97,0.00,2.36,26.98,0.71,0.00,1.78,10.50,4.66,237.76,10.56,99.86,12.444,10.00,1.21,24.70,9.69,1.01,25.60,2.50,0.00,0.97,0.00,2.37,24.41,0.71,0.00,1.76,14.97,4.66,237.73,10.56,99.86,12.971
1788357313.749,301.000,426.9,10.01,1.03,24.34,10.67,1.01,67.05,2.50,0.00,0.97,0.00,2.36,17.89,0.84,0.00,1.84,25.92,4.54,245.50,10.56,99.86,6.886,10.00,1.48,24.34,8.97,1.01,54.00,2.50,0.00,0.97,0.00,2.34,17.75,0.72,0.00,1.74,3.77,4.54,245.02,10.56,99.86,11.847,10.00,2.46,24.54,8.93,1.01,58.77,2.50,0.00,0.97,0.00,2.36,19.39,0.83,0.00,1.84,28.53,4.54,244.06,10.56,99.86,12.413
1788357316.259,302.000,429.4,10.00,8.56,24.85,10.01,1.01,0.00,2.50,0.00,0.97,0.00,2.39,17.55,0.71,0.00,1.82,22.86,4.82,238.35,10.56,99.86,6.027,10.00,1.21,24.95,9.98,2.07,21.10,3.89,90.35,0.98,0.00,2.38,21.42,0.72,0.00,1.79,21.75,4.82,237.83,10.56,99.86,10.937,10.00,1.54,24.95,9.27,2.07,19.61,3.89,90.35,0.96,0.00,2.36,20.86,0.71,0.00,1.85,37.67,4.82,237.50,10.56,99.86,11.499
1788357318.757,303.000,431.9,9.97,3.54,24.85,10.49,1.02,37.20,2.50,0.00,0.97,0.00,2.43,10.72,0.71,0.00,1.79,12.36,4.55,244.45,10.56,99.86,5.429,10.00,1.50,24.85,10.14,1.01,25.41,3.89,90.35,0.97,0.00,2.42,11.45,0.70,0.00,1.76,8.64,4.55,240.32,10.56,99.86,10.319,10.00,1.73,25.10,9.99,0.98,0.00,3.89,90.35,0.98,0.00,2.42,13.08,0.73,0.00,1.76,25.92,4.55,241.48,10.56,99.86,10.908
1788357321.300,304.000,434.5,10.00,8.88,25.10,10.34,0.99,0.00,2.50,0.00,0.98,0.00,2.44,20.27,0.71,0.00,1.81,16.33,4.58,251.67,10.56,99.86,4.576,10.01,4.47,25.20,9.95,0.99,0.00,2.78,80.00,0.97,0.00,2.45,11.66,0.72,0.00,1.79,13.20,4.58,250.69,10.56,99.86,9.736,10.01,1.02,25.05,9.94,1.00,0.00,2.50,0.00,0.97,0.00,2.46,12.12,0.71,0.00,1.80,19.69,4.59,250.20,10.56,99.86,10.358
1788357323.773,305.000,436.9,10.01,3.41,25.05,10.20,0.96,0.00,2.50,0.00,0.97,0.00,2.51,21.79,0.71,0.00,1.80,16.97,4.56,251.92,10.56,99.86,3.976,10.00,1.23,25.15,10.29,0.97,0.00,2.50,0.00,0.97,0.00,2.43,16.49,0.70,0.00,1.80,11.78,4.55,251.79,10.56,99.86,8.878,10.00,1.12,25.05,9.55,1.00,40.14,2.50,0.00,0.97,0.00,2.43,19.26,0.72,0.00,1.79,7.54,4.55,251.49,10.56,99.86,9.449
1788357326.384,306.000,439.5,10.00,3.36,25.41,10.98,0.92,0.00,2.50,0.00,0.97,0.00,2.50,26.98,0.71,0.00,1.82,16.44,4.49,257.44,10.56,99.86,3.276,10.00,1.35,25.41,9.91,0.92,0.00,2.50,0.00,0.97,0.00,2.46,20.47,0.71,0.00,1.81,26.40,4.49,256.89,10.56,99.86,8.356,10.02,1.07,25.35,10.18,0.96,0.00,2.50,0.00,0.98,0.00,2.47,24.72,0.71,0.00,1.82,19.69,4.48,256.19,10.56,99.86,8.989
1788357328.892,307.000,442.1,10.01,6.39,25.71,10.72,2.05,38.91,3.75,94.28,0.97,0.00,2.49,15.59,0.72,0.00,1.82,15.43,4.54,227.44,10.56,99.86,2.535,9.97,6.28,25.35,13.60,1.02,10.76,2.50,0.00,0.97,0.00,2.47,13.38,0.71,0.00,1.84,22.86,4.54,243.09,10.56,99.86,7.638,10.00,2.17,25.61,10.04,0.96,0.00,2.50,0.00,0.97,0.00,2.46,18.87,0.71,0.00,1.82,18.57,4.54,243.77,10.56,99.86,8.255
1788357331.421,308.000,444.6,9.99,3.58,25.30,10.14,1.33,285.90,4.37,69.99,0.98,0.00,2.48,15.84,0.71,0.00,1.79,3.27,4.42,260.21,10.56,99.86,1.593,9.88,10.37,24.85,13.82,0.97,0.00,2.50,0.00,0.97,0.00,2.46,7.68,0.72,0.00,1.80,22.63,4.42,259.94,10.56,99.86,7.067,9.99,1.37,24.90,10.06,0.96,0.00,2.50,0.00,0.97,0.00,2.46,7.68,0.71,0.00,1.82,4.99,4.42,259.20,10.56,99.86,7.722
1788357333.935,309.000,447.1,10.01,5.70,25.35,10.34,0.97,0.00,2.78,80.00,0.97,0.00,2.50,11.31,0.71,0.00,1.81,4.99,4.72,243.01,10.56,99.86,0.919,10.02,1.67,25.25,10.06,0.98,0.00,2.50,0.00,0.97,0.00,2.46,9.95,0.71,0.00,1.82,21.25,4.72,242.78,10.56,99.86,6.196,10.00,0.78,25.25,10.50,1.01,0.00,2.50,0.00,0.97,0.00,2.46,8.25,0.71,0.00,1.81,6.53,4.72,241.44,10.56,99.86,6.972
1788357336.509,310.000,449.7,10.01,5.03,25.51,9.47,0.99,0.00,2.50,0.00,0.98,0.00,2.46,5.92,0.72,0.00,1.81,0.00,4.65,247.20,10.56,99.86,0.354,10.00,12.72,25.35,9.96,0.99,0.00,2.50,0.00,0.97,0.00,2.46,9.95,0.71,0.00,1.79,12.36,4.64,246.75,10.56,99.86,5.646,10.00,1.27,25.55,9.61,1.00,0.00,2.50,0.00,0.97,0.00,2.46,7.68,0.71,0.00,1.81,4.99,4.65,246.47,10.56,99.86,6.376
1788357339.032,311.000,452.2,10.00,4.09,25.41,9.27,0.50,0.00,1.87,188.56,0.97,0.00,2.50,7.48,0.71,0.00,1.83,3.77,4.53,253.95,10.56,99.86,0.000,10.02,7.71,25.56,10.47,0.98,0.00,2.50,0.00,0.96,0.00,2.48,5.92,0.71,0.00,1.82,8.22,4.53,253.94,10.56,99.86,4.726,10.00,2.49,25.61,10.11,1.00,0.00,2.50,0.00,0.96,0.00,2.50,2.83,0.71,0.00,1.82,1.89,4.53,250.06,10.56,99.86,5.611
1788357341.585,312.000,454.7,10.00,7.46,25.25,9.47,1.92,23.91,3.33,223.61,0.98,0.00,2.46,24.41,0.72,0.00,1.82,6.80,4.49,255.68,10.56,99.86,0.000,10.00,3.98,25.35,10.49,0.93,0.00,2.50,0.00,0.98,0.00,2.45,15.75,0.71,0.00,1.81,4.99,4.50,254.91,10.56,99.86,4.143,9.99,1.06,25.35,10.64,0.97,0.00,2.50,0.00,0.96,0.00,2.46,12.81,0.71,0.00,1.82,1.89,4.50,254.45,10.56,99.86,5.061
1788357344.219,313.000,457.4,10.01,8.59,26.02,9.57,1.88,19.28,5.00,0.00,0.97,0.00,2.51,29.55,0.72,0.00,1.86,7.54,4.50,249.25,10.56,99.86,0.000,9.98,5.57,25.97,10.39,1.25,304.20,2.78,80.00,0.97,0.00,2.52,20.49,0.71,0.00,1.87,10.50,4.50,255.57,10.56,99.86,3.343,10.01,1.31,26.02,10.36,0.96,0.00,2.50,0.00,0.97,0.00,2.54,7.68,0.71,0.00,1.86,9.98,4.50,253.61,10.56,99.86,4.261
1788357346.735,314.000,459.9,10.33,23.62,26.16,10.91,1.99,0.00,3.33,152.75,1.65,441.76,3.06,130.66,0.71,0.00,1.86,9.43,4.59,249.76,10.56,99.86,23.720,9.99,10.99,25.65,10.83,1.97,8.66,3.89,90.35,0.97,0.00,2.53,16.59,0.71,0.00,1.84,19.87,4.57,248.68,10.56,99.86,2.693,9.99,4.78,25.76,10.28,0.98,0.00,2.50,0.00,0.99,0.00,2.52,19.03,0.71,0.00,1.82,8.22,4.30,239.66,10.56,99.86,3.730
1788357349.414,315.000,462.6,9.70,12.45,26.23,11.97,1.84,43.45,3.75,149.07,0.96,0.00,3.00,134.88,0.71,0.00,1.85,21.00,4.23,273.27,10.56,99.86,23.333,9.74,13.32,25.76,11.01,1.23,298.38,4.37,69.99,0.97,0.00,2.52,20.65,0.70,0.00,1.87,5.66,4.23,272.94,10.56,99.86,1.734,9.96,1.60,25.86,10.76,1.21,297.85,2.78,80.00,0.98,0.00,2.52,25.47,0.71,0.00,1.88,10.50,4.23,249.47,10.56,99.86,2.985
1788357351.922,316.000,465.1,10.01,9.84,26.07,11.97,0.97,0.00,3.33,100.00,0.96,0.00,2.53,23.22,0.72,0.00,1.88,17.99,4.60,249.01,10.56,99.86,22.686,10.03,7.13,25.86,10.53,0.97,0.00,2.78,80.00,0.97,0.00,2.52,19.17,0.74,0.00,1.82,14.97,4.60,248.35,10.56,99.86,1.061,9.99,3.01,25.91,11.03,1.51,215.44,3.33,100.00,0.97,0.00,2.52,20.49,0.72,0.00,1.84,23.63,4.60,247.83,10.56,99.86,2.268
1788357354.594,317.000,467.8,9.97,10.01,26.05,11.70,1.24,331.67,2.78,80.00,0.96,0.00,2.47,10.34,0.71,0.00,1.85,23.55,4.32,268.67,10.56,99.86,21.936,9.97,8.89,26.10,10.24,0.88,0.00,2.50,0.00,0.97,0.00,2.52,11.76,0.71,0.00,1.87,23.55,4.31,265.67,10.56,99.86,0.333,9.99,4.06,25.86,11.14,0.89,0.00,2.78,80.00,0.98,0.00,2.51,12.80,0.63,0.00,1.76,11.31,4.31,268.77,10.56,99.86,1.311
1788357357.129,318.000,470.3,10.00,6.12,26.07,11.37,1.03,0.00,2.78,80.00,0.96,0.00,2.44,18.41,0.72,0.00,1.87,14.73,4.50,247.01,10.56,99.86,21.394,10.06,7.88,26.10,10.71,0.50,0.00,1.88,188.56,0.99,0.00,2.51,16.86,0.72,0.00,1.85,20.74,4.50,246.89,10.56,99.86,0.171,10.00,0.65,26.10,10.36,1.03,0.00,2.50,0.00,0.98,0.00,2.50,20.40,0.72,0.00,1.79,12.36,4.50,244.52,10.56,99.86,0.707
1788357359.819,319.000,473.0,10.05,12.25,26.05,10.18,0.85,0.00,2.50,0.00,0.94,0.00,2.51,38.91,0.63,0.00,1.79,10.50,4.17,276.72,10.56,99.86,20.746,10.06,8.10,25.91,10.26,1.60,0.00,1.43,500.00,0.98,0.00,2.55,32.50,0.63,0.00,1.81,3.27,4.17,276.71,10.56,99.86,0.071,9.99,3.91,25.91,9.06,0.50,0.00,1.87,188.56,0.98,0.00,2.56,33.12,0.63,0.00,1.79,12.36,4.16,276.81,10.56,99.86,0.333
1788357362.307,320.000,475.5,10.00,6.90,25.86,10.13,1.01,0.00,2.50,0.00,0.96,0.00,2.46,41.23,0.71,0.00,1.79,10.50,4.53,245.60,10.56,99.86,20.202,10.01,4.12,25.86,9.46,2.02,9.92,5.00,0.00,0.98,0.00,2.56,30.21,0.71,0.00,1.79,9.43,4.53,245.49,10.56,99.86,0.071,10.02,2.49,25.86,9.98,0.50,0.00,1.87,188.56,0.97,0.00,2.57,30.00,0.71,0.00,1.79,13.20,4.53,244.74,10.56,99.86,0.241
1788357364.998,321.000,478.2,9.90,6.19,25.86,10.50,0.94,0.00,2.50,0.00,0.95,0.00,2.49,29.46,0.72,0.00,1.79,12.36,4.47,257.65,10.56,99.86,19.444,9.97,2.01,25.86,10.35,1.28,281.59,4.44,66.14,0.97,0.00,2.48,10.20,0.72,0.00,1.79,10.50,4.47,257.48,10.56,99.86,0.050,10.00,1.14,25.86,10.38,1.00,0.00,1.11,500.00,0.97,0.00,2.48,10.20,0.71,0.00,1.80,6.53,4.47,257.46,10.56,99.86,0.150
1788357367.550,322.000,480.7,9.97,8.78,26.26,9.81,0.95,0.00,2.50,0.00,0.94,0.00,2.54,20.33,0.71,0.00,1.79,11.31,4.53,253.82,10.56,99.86,18.978,10.01,3.78,26.82,11.68,1.94,25.52,3.89,90.35,0.94,0.00,2.78,80.28,0.72,0.00,1.80,14.24,4.53,252.55,10.56,99.86,23.927,10.00,1.54,26.21,9.59,0.95,0.00,2.50,0.00,0.98,0.00,2.57,19.82,0.71,0.00,1.80,17.28,4.53,252.53,10.56,99.86,0.100
1788357370.199,323.000,483.4,9.97,10.89,25.86,10.35,0.96,0.00,2.50,0.00,0.96,0.00,2.43,16.82,0.69,0.00,1.82,9.98,4.57,251.60,10.56,99.86,18.106,10.02,7.41,26.37,11.27,1.31,280.35,4.37,69.99,0.97,0.00,2.74,83.08,0.71,0.00,1.84,11.47,4.57,251.41,10.56,99.86,23.603,10.00,3.37,25.86,9.82,1.97,21.76,3.33,152.75,0.97,0.00,2.56,20.33,0.71,0.00,1.84,8.64,4.57,250.46,10.56,99.86,0.071
1788357372.849,324.000,486.0,10.02,6.46,26.75,11.61,0.99,0.00,2.50,0.00,0.97,0.00,2.51,27.90,0.73,0.00,1.80,23.17,4.59,248.14,10.56,99.86,17.588,9.98,5.06,26.64,10.87,0.99,0.00,3.33,100.00,0.94,0.00,2.51,15.47,0.71,0.00,1.82,17.99,4.58,248.05,10.56,99.86,22.728,10.00,0.87,26.75,10.92,1.96,17.94,5.00,0.00,0.98,0.00,2.57,20.61,0.71,0.00,1.81,19.60,4.58,249.79,10.56,99.86,0.000
1788357375.463,325.000,488.6,10.03,6.02,26.32,10.88,0.95,0.00,2.50,0.00,0.97,0.00,2.56,20.65,0.72,0.00,1.82,22.94,4.38,261.24,10.56,99.86,16.746,10.04,3.71,26.21,10.91,0.96,0.00,2.50,0.00,0.97,0.00,2.54,11.48,0.71,0.00,1.85,12.36,4.38,260.75,10.56,99.86,22.206,10.57,21.06,26.88,12.00,1.28,287.18,4.44,66.14,1.46,346.26,2.93,118.43,0.71,0.00,1.87,14.24,4.39,260.76,10.56,99.86,27.671
1788357378.185,326.000,491.3,10.00,16.75,26.61,11.27,0.99,0.00,2.50,0.00,0.97,0.00,2.56,22.57,0.63,0.00,1.82,11.47,4.50,255.73,10.56,99.86,16.277,10.05,8.15,26.82,9.97,1.00,0.00,2.50,0.00,0.96,0.00,2.56,19.37,0.71,0.00,1.85,24.51,4.52,254.93,10.56,99.86,21.609,10.00,1.84,27.16,11.24,1.94,36.42,3.89,90.35,0.95,0.00,3.00,116.11,0.62,0.00,1.82,19.96,4.55,253.13,10.56,99.86,27.569
1788357380.779,327.000,493.9,10.01,11.88,26.55,12.25,0.93,0.00,2.50,0.00,0.98,0.00,2.57,22.29,0.71,0.00,1.83,16.44,4.45,258.84,10.56,99.86,15.412,10.05,9.04,26.61,10.20,0.93,0.00,2.50,0.00,0.97,0.00,2.56,19.66,0.71,0.00,1.79,24.51,4.45,258.14,10.56,99.86,21.098,9.99,1.77,26.42,9.43,0.93,0.00,3.89,90.35,0.95,0.00,2.51,27.06,0.71,0.00,1.82,16.76,4.44,258.22,10.56,99.86,26.795
1788357383.557,328.000,496.7,10.05,11.71,26.88,10.98,0.87,0.00,2.50,0.00,0.94,0.00,2.60,16.67,0.62,0.00,1.85,21.75,4.21,271.62,10.56,99.86,14.651,9.97,11.45,26.77,10.74,0.87,0.00,2.50,0.00,0.95,0.00,2.54,9.67,0.62,0.00,1.83,28.16,4.21,268.46,10.56,99.86,20.348,10.01,2.13,26.82,9.22,0.87,0.00,2.78,80.00,0.92,0.00,2.52,22.00,0.62,0.00,1.84,8.22,4.21,250.15,10.56,99.86,26.186
1788357386.146,329.000,499.3,10.00,4.07,26.82,10.21,0.95,0.00,2.50,0.00,0.97,0.00,2.57,22.26,0.71,0.00,1.82,16.76,4.41,261.31,10.56,99.86,14.097,10.00,1.27,26.82,10.42,0.93,0.00,2.50,0.00,0.96,0.00,2.56,10.61,0.71,0.00,1.83,4.99,4.41,260.75,10.56,99.86,19.548,9.99,2.37,26.77,9.48,0.94,0.00,2.50,0.00,0.95,0.00,2.51,24.97,0.71,0.00,1.85,12.36,4.41,260.01,10.56,99.86,25.462
1788357388.899,330.000,502.1,10.08,7.92,26.55,10.05,0.91,0.00,2.50,0.00,0.96,0.00,2.57,26.12,0.71,0.00,1.91,16.44,4.22,273.28,10.56,99.86,13.244,10.00,6.67,26.82,9.79,0.90,0.00,2.50,0.00,0.96,0.00,2.59,18.52,0.63,0.00,1.84,27.78,4.22,268.55,10.56,99.86,19.056,10.00,1.70,26.55,9.47,0.90,0.00,2.50,0.00,0.95,0.00,2.50,26.23,0.71,0.00,1.93,6.80,4.21,269.08,10.56,99.86,25.173
