timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1787757738.149291698,panther4_controller,54.71%,140.5MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787757740.166401209,panther_controller,61.29%,138.9MiB / 31.05GiB,0B / 0B,0B / 971kB,57
1787757740.166401209,panther2_controller,33.03%,139.3MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787757740.166401209,panther3_controller,57.73%,140.7MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757740.166401209,panther4_controller,51.39%,140.5MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787757742.184978108,panther_controller,48.68%,139.9MiB / 31.05GiB,0B / 0B,0B / 971kB,57
1787757742.184978108,panther2_controller,57.81%,139.7MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787757742.184978108,panther3_controller,39.68%,141.1MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757742.184978108,panther4_controller,57.37%,140.9MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787757744.203058966,panther_controller,42.78%,138.9MiB / 31.05GiB,0B / 0B,0B / 971kB,57
1787757744.203058966,panther2_controller,46.20%,139.8MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787757744.203058966,panther3_controller,53.47%,141.1MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757744.203058966,panther4_controller,59.47%,140.6MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787757746.222968495,panther_controller,31.46%,144MiB / 31.05GiB,0B / 0B,0B / 971kB,57
1787757746.222968495,panther2_controller,45.72%,139.5MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787757746.222968495,panther3_controller,58.64%,142.3MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757746.222968495,panther4_controller,57.31%,140.3MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787757748.242347522,panther_controller,33.24%,139.5MiB / 31.05GiB,0B / 0B,0B / 971kB,57
1787757748.242347522,panther2_controller,51.33%,139.9MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787757748.242347522,panther3_controller,54.04%,141.1MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757748.242347522,panther4_controller,56.91%,140.8MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787757750.260014272,panther_controller,48.28%,139.2MiB / 31.05GiB,0B / 0B,0B / 971kB,57
1787757750.260014272,panther2_controller,48.97%,139.9MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787757750.260014272,panther3_controller,65.92%,141.2MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757750.260014272,panther4_controller,39.82%,141.4MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787757752.276128356,panther_controller,38.99%,139.3MiB / 31.05GiB,0B / 0B,0B / 971kB,57
1787757752.276128356,panther2_controller,46.51%,140.4MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787757752.276128356,panther3_controller,50.64%,142.2MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757752.276128356,panther4_controller,45.76%,142.1MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787757754.294638933,panther_controller,50.59%,138.9MiB / 31.05GiB,0B / 0B,0B / 971kB,57
1787757754.294638933,panther2_controller,44.94%,140.7MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787757754.294638933,panther3_controller,51.54%,142.6MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757754.294638933,panther4_controller,49.57%,141.4MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787757756.310102444,panther_controller,17.73%,142.4MiB / 31.05GiB,0B / 0B,0B / 971kB,57
1787757756.310102444,panther2_controller,51.71%,140.5MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787757756.310102444,panther3_controller,55.82%,142.8MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757756.310102444,panther4_controller,60.13%,141.5MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787757758.327031918,panther_controller,49.94%,139MiB / 31.05GiB,0B / 0B,0B / 971kB,57
1787757758.327031918,panther2_controller,39.82%,140.4MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787757758.327031918,panther3_controller,47.51%,142.9MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757758.327031918,panther4_controller,46.46%,141.5MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787757760.345705812,panther_controller,43.75%,139.7MiB / 31.05GiB,0B / 0B,0B / 971kB,57
1787757760.345705812,panther2_controller,39.59%,141.4MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787757760.345705812,panther3_controller,47.71%,143.5MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757760.345705812,panther4_controller,50.97%,142.1MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787757762.362640449,panther_controller,48.12%,139.5MiB / 31.05GiB,0B / 0B,0B / 971kB,57
1787757762.362640449,panther2_controller,36.58%,140.7MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787757762.362640449,panther3_controller,55.00%,143MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757762.362640449,panther4_controller,56.17%,142.1MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787757764.379459279,panther_controller,37.63%,139.5MiB / 31.05GiB,0B / 0B,0B / 971kB,57
1787757764.379459279,panther2_controller,46.25%,140.5MiB / 31.05GiB,0B / 0B,0B / 983kB,55
1787757764.379459279,panther3_controller,47.75%,142.5MiB / 31.05GiB,0B / 0B,0B / 983kB,57
1787757764.379459279,panther4_controller,49.01%,142.1MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787757766.395380596,panther_controller,46.00%,139.4MiB / 31.05GiB,0B / 0B,0B / 971kB,57
1787757766.395380596,panther2_controller,48.82%,141MiB / 31.05GiB,0B / 0B,0B / 983kB,55
