wall_time,sim_time,elapsed_s,panther/cmd_vel_nav_hz,panther/cmd_vel_nav_jitter_ms,panther/cmd_vel_nav_sim_hz,panther/cmd_vel_nav_sim_jitter_ms,panther/amcl_pose_hz,panther/amcl_pose_jitter_ms,panther/amcl_pose_sim_hz,panther/amcl_pose_sim_jitter_ms,panther/plan_hz,panther/plan_jitter_ms,panther/plan_sim_hz,panther/plan_sim_jitter_ms,panther/local_costmap_hz,panther/local_costmap_jitter_ms,panther/local_costmap_sim_hz,panther/local_costmap_sim_jitter_ms,panther/velodyne_filtered_hz,panther/velodyne_filtered_jitter_ms,panther/velodyne_filtered_sim_hz,panther/velodyne_filtered_sim_jitter_ms,panther/path_length_m,panther2/cmd_vel_nav_hz,panther2/cmd_vel_nav_jitter_ms,panther2/cmd_vel_nav_sim_hz,panther2/cmd_vel_nav_sim_jitter_ms,panther2/amcl_pose_hz,panther2/amcl_pose_jitter_ms,panther2/amcl_pose_sim_hz,panther2/amcl_pose_sim_jitter_ms,panther2/plan_hz,panther2/plan_jitter_ms,panther2/plan_sim_hz,panther2/plan_sim_jitter_ms,panther2/local_costmap_hz,panther2/local_costmap_jitter_ms,panther2/local_costmap_sim_hz,panther2/local_costmap_sim_jitter_ms,panther2/velodyne_filtered_hz,panther2/velodyne_filtered_jitter_ms,panther2/velodyne_filtered_sim_hz,panther2/velodyne_filtered_sim_jitter_ms,panther2/path_length_m,panther3/cmd_vel_nav_hz,panther3/cmd_vel_nav_jitter_ms,panther3/cmd_vel_nav_sim_hz,panther3/cmd_vel_nav_sim_jitter_ms,panther3/amcl_pose_hz,panther3/amcl_pose_jitter_ms,panther3/amcl_pose_sim_hz,panther3/amcl_pose_sim_jitter_ms,panther3/plan_hz,panther3/plan_jitter_ms,panther3/plan_sim_hz,panther3/plan_sim_jitter_ms,panther3/local_costmap_hz,panther3/local_costmap_jitter_ms,panther3/local_costmap_sim_hz,panther3/local_costmap_sim_jitter_ms,panther3/velodyne_filtered_hz,panther3/velodyne_filtered_jitter_ms,panther3/velodyne_filtered_sim_hz,panther3/velodyne_filtered_sim_jitter_ms,panther3/path_length_m
1788355850.229,353.000,423.1,10.00,1.81,29.06,11.14,0.91,0.00,2.50,0.00,0.97,0.00,2.83,24.97,0.71,0.00,1.87,24.51,3.97,291.50,10.56,99.86,7.444,10.00,8.64,29.06,10.76,0.90,0.00,2.50,0.00,0.97,0.00,2.80,25.47,0.71,0.00,1.87,19.14,3.97,291.16,10.56,99.86,8.989,10.01,5.62,28.73,12.20,0.91,0.00,2.50,0.00,0.96,0.00,2.78,30.71,0.63,0.00,1.88,24.51,3.98,291.06,10.56,99.86,19.648
1788355853.130,354.000,426.0,10.01,2.07,28.73,10.75,0.83,0.00,2.50,0.00,0.96,0.00,2.82,21.41,0.62,0.00,1.93,11.47,4.05,284.43,10.56,99.86,6.746,10.00,3.61,28.73,10.60,0.83,0.00,2.50,0.00,0.96,0.00,2.85,32.26,0.62,0.00,1.89,28.28,4.04,284.91,10.56,99.86,8.361,10.04,4.68,28.90,12.14,0.83,0.00,2.50,0.00,0.95,0.00,2.80,25.60,0.63,0.00,1.84,21.42,4.05,284.46,10.56,99.86,18.827
1788355856.058,355.000,429.0,10.00,0.88,28.73,11.19,0.88,0.00,2.50,0.00,0.97,0.00,2.78,21.61,0.63,0.00,1.87,27.78,3.95,291.40,10.56,99.86,5.926,10.01,5.54,29.12,11.75,0.88,0.00,2.50,0.00,0.97,0.00,2.78,33.66,0.62,0.00,1.85,26.73,3.95,291.27,10.56,99.86,7.672,10.00,5.33,29.18,11.96,1.15,357.30,2.78,80.00,0.94,0.00,2.73,22.14,0.62,0.00,1.88,13.20,3.95,290.88,10.56,99.86,18.074
1788355858.947,356.000,431.8,9.99,2.80,28.79,11.32,0.86,0.00,2.50,0.00,0.97,0.00,2.83,23.41,0.63,0.00,1.83,24.94,4.04,284.40,10.56,99.86,5.106,10.01,5.02,29.12,11.58,0.85,0.00,2.50,0.00,0.97,0.00,2.82,23.92,0.63,0.00,1.86,8.22,4.04,284.50,10.56,99.86,6.926,10.01,7.40,29.06,11.34,1.16,302.52,3.12,97.98,0.96,0.00,2.78,22.20,0.50,0.00,1.88,13.20,4.04,284.10,10.56,99.86,17.547
1788355861.913,357.000,434.8,10.09,7.11,29.23,11.46,0.86,0.00,2.50,0.00,0.97,0.00,2.80,13.95,0.62,0.00,1.89,19.69,3.88,297.18,10.56,99.86,4.335,10.01,1.27,29.18,11.32,0.86,0.00,2.50,0.00,0.97,0.00,2.80,15.05,0.63,0.00,1.89,14.24,3.88,297.11,10.56,99.86,6.510,10.03,11.11,29.06,11.29,0.86,0.00,2.78,80.00,0.96,0.00,2.81,25.17,0.62,0.00,1.80,6.80,3.87,296.19,10.56,99.86,16.932
1788355864.773,358.000,437.7,10.00,1.19,29.29,11.49,0.87,0.00,2.50,0.00,0.98,0.00,2.87,7.59,0.63,0.00,1.84,11.78,4.08,281.29,10.56,99.86,3.923,10.01,7.21,29.06,11.12,0.86,0.00,2.50,0.00,0.97,0.00,2.87,24.13,0.63,0.00,1.83,12.36,4.08,281.07,10.56,99.86,5.861,10.01,7.66,29.18,11.41,0.87,0.00,2.50,0.00,0.96,0.00,2.82,25.47,0.63,0.00,1.82,20.74,4.08,281.33,10.56,99.86,16.272
1788355867.798,359.000,440.7,10.01,5.61,29.29,11.15,1.08,277.59,2.78,80.00,0.97,0.00,2.91,21.01,0.63,0.00,1.87,21.42,3.79,303.55,10.56,99.86,3.223,10.01,9.95,29.23,10.61,1.08,277.30,2.78,80.00,0.98,0.00,2.85,24.08,0.50,0.00,1.82,9.98,3.79,303.40,10.56,99.86,5.111,10.00,7.67,29.23,10.61,0.83,0.00,2.50,0.00,0.96,0.00,2.80,17.05,0.62,0.00,1.86,21.25,3.79,303.56,10.56,99.86,16.125
1788355870.710,360.000,443.6,9.98,7.90,29.74,11.90,1.71,23.53,4.37,69.99,0.98,0.00,2.88,25.97,0.50,0.00,1.86,22.23,3.98,288.45,10.56,99.86,2.314,10.01,3.26,29.68,10.32,0.85,0.00,2.78,80.00,0.96,0.00,2.91,18.14,0.63,0.00,1.84,29.63,3.98,288.40,10.56,99.86,4.361,10.02,7.24,29.56,10.91,0.90,0.00,2.50,0.00,0.97,0.00,2.86,9.33,0.63,0.00,1.86,19.69,3.99,288.07,10.56,99.86,15.367
1788355873.650,361.000,446.5,10.01,6.50,29.06,10.89,1.63,0.00,5.00,0.00,0.97,0.00,2.88,19.82,0.62,0.00,1.83,16.44,3.94,291.60,10.56,99.86,1.414,10.00,7.72,29.18,10.77,0.83,0.00,2.50,0.00,0.97,0.00,2.85,14.62,0.62,0.00,1.82,21.42,2.83,291.56,9.44,99.83,3.730,10.03,5.11,29.23,10.43,0.82,0.00,2.22,86.60,0.97,0.00,2.83,3.92,0.63,0.00,1.84,16.44,2.82,291.15,9.44,99.83,14.996
1788355876.671,362.000,449.6,9.87,7.31,29.47,10.72,0.81,0.00,2.22,327.87,0.97,0.00,2.91,14.84,0.62,0.00,1.86,11.47,2.76,296.35,9.44,99.83,0.636,10.00,3.11,29.74,11.92,0.50,0.00,1.67,282.84,0.97,0.00,2.91,12.65,0.62,0.00,1.87,14.24,3.86,295.59,9.44,99.83,2.979,10.01,3.73,29.74,10.34,1.10,321.90,2.78,80.00,0.97,0.00,2.88,7.76,0.63,0.00,1.87,16.97,5.06,277.30,7.22,164.26,14.303
1788355879.680,363.000,452.6,10.01,8.76,30.06,11.92,0.87,0.00,2.50,0.00,0.98,0.00,2.91,8.39,0.63,0.00,1.87,13.20,3.87,297.12,9.44,99.83,0.212,9.99,8.76,30.06,10.70,1.11,286.58,4.00,86.60,0.97,0.00,2.93,16.47,0.62,0.00,1.87,26.40,3.87,297.23,10.56,99.86,2.230,10.01,3.62,30.18,11.08,1.66,50.88,3.89,90.35,0.97,0.00,2.93,22.82,0.50,0.00,1.87,19.14,3.87,298.46,8.33,160.00,13.539
1788355882.647,364.000,455.5,10.02,5.97,29.74,11.39,0.50,0.00,1.67,282.84,0.97,0.00,2.94,13.15,0.62,0.00,1.87,14.73,3.76,306.06,10.56,99.86,0.071,10.00,8.34,29.74,10.88,0.80,0.00,3.33,100.00,0.97,0.00,2.94,23.05,0.62,0.00,1.91,18.57,3.76,306.12,10.56,99.86,1.381,10.00,4.43,30.06,10.84,0.82,0.00,3.33,100.00,0.97,0.00,2.87,21.53,0.63,0.00,1.90,9.98,3.76,306.25,10.56,99.86,12.803
1788355885.638,365.000,458.5,10.00,1.80,29.74,10.95,1.64,53.31,2.86,259.81,0.97,0.00,2.92,14.66,0.62,0.00,1.89,8.64,3.84,300.81,10.56,99.86,0.000,10.00,0.74,29.62,11.37,0.84,0.00,2.50,0.00,0.97,0.00,2.94,15.80,0.62,0.00,1.89,17.28,3.84,300.00,10.56,99.86,0.636,9.97,8.00,29.68,11.49,0.85,0.00,2.50,0.00,0.96,0.00,2.91,21.23,0.62,0.00,1.84,8.64,3.84,300.78,10.56,99.86,11.959
1788355888.653,366.000,461.6,10.05,5.77,30.12,11.51,1.68,30.43,5.00,0.00,0.97,0.00,2.93,15.05,0.62,0.00,1.87,3.27,3.91,294.92,10.56,99.86,0.050,9.99,1.34,29.98,11.71,0.50,0.00,2.50,0.00,0.98,0.00,2.94,14.31,0.50,0.00,1.86,3.77,3.91,294.04,10.56,99.86,0.404,10.02,5.15,30.12,11.90,0.84,0.00,2.50,0.00,0.97,0.00,2.92,25.75,0.56,0.00,1.79,16.44,3.92,294.40,10.56,99.86,11.181
1788355891.638,367.000,464.5,10.32,24.42,30.18,12.16,1.09,283.31,4.44,66.14,1.15,148.26,3.10,35.30,0.50,0.00,1.86,4.99,3.99,288.65,10.56,99.86,23.994,10.03,3.18,30.06,11.14,0.50,0.00,1.87,188.56,0.98,0.00,2.94,11.31,0.63,0.00,1.89,6.80,3.99,287.14,10.56,99.86,0.241,9.98,7.00,29.74,11.32,0.83,0.00,2.50,0.00,0.98,0.00,2.94,13.15,0.63,0.00,1.80,25.37,3.99,286.22,10.56,99.86,10.474
1788355894.634,368.000,467.5,10.00,5.08,30.18,12.71,1.66,30.53,3.89,90.35,0.96,0.00,3.07,36.34,0.62,0.00,1.90,12.36,3.86,297.11,10.56,99.86,23.856,9.99,5.45,29.86,11.21,0.50,0.00,0.71,0.00,0.97,0.00,2.94,14.97,0.63,0.00,1.89,6.80,3.86,298.40,10.56,99.86,0.150,9.97,3.40,29.74,11.85,0.86,0.00,2.50,0.00,0.98,0.00,2.93,12.55,0.63,0.00,1.77,9.80,3.86,298.97,10.56,99.86,9.775
1788355897.704,369.000,470.6,9.96,3.14,30.24,12.13,1.10,299.41,4.37,69.99,0.95,0.00,2.86,18.17,0.63,0.00,1.87,21.75,3.80,302.95,10.56,99.86,23.124,9.99,1.84,30.06,11.85,1.63,26.48,2.86,259.81,0.97,0.00,2.94,14.31,0.62,0.00,1.86,1.89,3.80,303.14,10.56,99.86,0.100,10.01,2.16,30.24,10.75,0.83,0.00,2.78,80.00,0.97,0.00,2.94,12.13,0.50,0.00,1.83,28.16,3.80,301.66,10.56,99.86,9.265
1788355900.742,370.000,473.6,10.00,5.48,30.24,10.14,0.84,0.00,2.78,80.00,0.97,0.00,2.93,11.48,0.62,0.00,1.92,16.76,3.89,295.81,10.56,99.86,22.488,9.93,3.77,30.56,10.78,1.67,33.55,5.00,0.00,0.97,0.00,2.95,14.62,0.63,0.00,1.91,8.64,3.89,294.65,10.56,99.86,0.050,10.05,2.92,30.24,11.07,0.80,0.00,2.78,80.00,0.96,0.00,2.94,11.31,0.62,0.00,1.93,8.22,3.89,295.30,10.56,99.86,8.636
1788355903.805,371.000,476.7,9.99,4.78,30.24,11.10,0.84,0.00,2.50,0.00,0.94,0.00,2.89,20.49,0.62,0.00,1.90,16.76,3.93,293.19,10.56,99.86,22.066,10.30,24.70,30.75,11.91,1.09,264.77,4.44,66.14,1.39,300.59,3.33,70.77,0.62,0.00,1.84,29.63,3.92,292.67,10.56,99.86,27.640,9.94,3.66,30.24,11.75,0.82,0.00,2.50,0.00,0.97,0.00,2.95,26.94,0.63,0.00,1.89,3.27,3.92,292.68,10.56,99.86,7.936
1788355906.873,372.000,479.8,10.00,7.20,30.56,12.56,0.82,0.00,2.50,0.00,0.96,0.00,2.91,24.19,0.63,0.00,1.87,1.89,3.84,299.66,10.56,99.86,21.445,9.99,5.44,30.68,12.77,1.65,18.04,3.33,152.75,0.95,0.00,3.30,74.53,0.62,0.00,1.87,3.77,3.84,299.59,10.56,99.86,27.528,10.00,3.01,30.68,12.12,0.83,0.00,2.50,0.00,0.97,0.00,2.93,22.29,0.63,0.00,1.88,9.80,3.84,299.74,10.56,99.86,7.286
1788355909.926,373.000,482.8,9.99,1.95,30.62,11.73,0.80,0.00,2.50,0.00,0.96,0.00,2.95,13.24,0.55,0.00,1.84,14.24,3.74,307.05,10.56,99.86,20.748,10.00,6.40,30.30,11.88,0.82,0.00,3.75,94.28,0.95,0.00,2.87,24.32,0.62,0.00,1.93,13.60,3.74,307.87,10.56,99.86,26.852,10.00,2.12,30.24,12.06,0.82,0.00,2.50,0.00,0.97,0.00,3.00,16.28,0.62,0.00,1.90,14.73,3.74,305.72,10.56,99.86,6.586
1788355912.942,374.000,485.8,10.00,3.56,30.18,10.83,0.78,0.00,2.50,0.00,0.97,0.00,2.92,15.92,0.63,0.00,1.86,19.69,3.79,303.23,10.56,99.86,20.056,10.00,3.61,30.62,12.21,0.83,0.00,2.78,80.00,0.96,0.00,2.87,15.26,0.62,0.00,1.90,15.43,3.79,303.50,10.56,99.86,26.319,10.05,4.27,30.68,11.52,0.83,0.00,2.50,0.00,0.98,0.00,2.99,16.32,0.63,0.00,1.88,13.20,3.79,303.37,10.56,99.86,5.965
1788355916.049,375.000,488.9,9.99,2.02,30.56,10.73,0.81,0.00,2.50,0.00,0.96,0.00,2.98,15.59,0.63,0.00,1.92,13.60,3.78,304.25,10.56,99.86,19.406,10.00,1.56,30.24,11.50,0.79,0.00,2.50,0.00,0.95,0.00,2.93,13.00,0.50,0.00,1.89,14.24,2.70,301.72,9.44,99.83,25.653,9.99,1.64,30.68,11.03,0.79,0.00,2.50,0.00,0.97,0.00,2.99,15.30,0.62,0.00,1.86,17.99,3.79,303.29,10.56,99.86,5.257
1788355919.119,376.000,492.0,10.00,10.53,30.56,11.07,0.83,0.00,2.50,0.00,0.96,0.00,2.94,14.53,0.50,0.00,1.89,14.24,3.87,297.29,10.56,99.86,18.707,10.01,4.97,30.75,11.04,1.11,356.47,2.78,80.00,0.94,0.00,2.93,14.88,0.50,0.00,1.92,5.66,3.87,297.05,9.44,99.83,25.091,10.01,1.68,30.75,9.81,0.79,0.00,2.50,0.00,0.99,0.00,2.94,13.15,0.63,0.00,1.89,21.75,3.87,297.08,10.56,99.86,4.636
1788355922.162,377.000,495.1,10.00,6.56,30.56,11.53,0.81,0.00,2.50,0.00,0.96,0.00,2.94,15.80,0.63,0.00,1.85,18.18,3.84,298.87,10.56,99.86,18.045,10.00,10.52,30.68,10.76,0.82,0.00,2.78,80.00,0.96,0.00,2.89,7.84,0.63,0.00,1.93,9.98,3.84,298.47,10.56,99.86,24.529,10.00,2.43,30.68,9.49,0.83,0.00,2.50,0.00,0.97,0.00,3.00,16.12,0.63,0.00,1.86,19.69,3.84,298.29,10.56,99.86,4.046
1788355925.326,378.000,498.2,10.01,3.22,31.06,11.28,0.80,0.00,2.50,0.00,0.94,0.00,3.02,14.50,0.56,0.00,1.83,27.78,3.63,317.32,10.56,99.86,17.337,9.92,3.48,30.75,10.66,0.79,0.00,2.50,0.00,0.91,0.00,2.92,16.32,0.63,0.00,1.93,18.86,3.62,316.57,10.56,99.86,23.879,9.97,3.91,30.75,10.33,0.80,0.00,2.50,0.00,0.97,0.00,3.01,12.53,0.50,0.00,1.86,21.25,3.62,316.60,10.56,99.86,3.380
1788355928.329,379.000,501.2,9.99,3.29,30.75,10.78,0.87,0.00,2.50,0.00,0.97,0.00,2.97,16.47,0.62,0.00,1.78,15.08,4.04,285.16,10.56,99.86,16.634,10.03,3.68,30.75,11.14,0.87,0.00,2.50,0.00,0.96,0.00,2.84,23.60,0.62,0.00,1.87,24.51,4.04,283.96,10.56,99.86,23.232,9.99,1.04,30.56,11.04,0.87,0.00,2.50,0.00,0.97,0.00,2.95,23.65,0.63,0.00,1.86,33.04,4.03,283.49,10.56,99.86,2.603
