timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1787507212.786665545,panther2_controller,30.42%,104.3MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787507214.796157360,panther_controller,32.74%,104.9MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1787507214.796157360,panther2_controller,31.12%,104.4MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787507216.805891939,panther_controller,36.66%,104.9MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507216.805891939,panther2_controller,33.13%,104.6MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787507218.815045443,panther_controller,34.58%,104.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507218.815045443,panther2_controller,31.24%,104.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787507220.825314073,panther_controller,36.22%,105.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507220.825314073,panther2_controller,32.14%,104.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787507222.834977502,panther_controller,36.08%,104.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507222.834977502,panther2_controller,30.87%,105MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787507224.844075488,panther_controller,39.78%,104.9MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507224.844075488,panther2_controller,31.82%,104.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787507226.853384981,panther_controller,35.24%,105.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507226.853384981,panther2_controller,31.36%,104.6MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787507228.864101976,panther_controller,32.49%,105.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507228.864101976,panther2_controller,27.24%,104.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787507230.872623495,panther_controller,31.19%,105MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507230.872623495,panther2_controller,26.56%,104.5MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787507232.881722538,panther_controller,34.76%,105MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507232.881722538,panther2_controller,30.49%,104.5MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787507234.890991963,panther_controller,32.48%,105.2MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507234.890991963,panther2_controller,29.39%,104.6MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787507236.901483390,panther_controller,31.74%,105.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507236.901483390,panther2_controller,28.30%,104.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787507238.911858825,panther_controller,31.59%,105.4MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507238.911858825,panther2_controller,27.10%,105.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787507240.920881893,panther_controller,34.86%,105.3MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507240.920881893,panther2_controller,30.64%,104.9MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787507242.930905529,panther_controller,29.73%,105.3MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507242.930905529,panther2_controller,26.94%,104.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787507244.940344490,panther_controller,29.32%,105.3MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507244.940344490,panther2_controller,26.04%,104.9MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787507246.950719916,panther_controller,31.29%,105.3MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507246.950719916,panther2_controller,28.56%,105MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787507248.960207634,panther_controller,32.24%,105.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507248.960207634,panther2_controller,30.52%,104.9MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787507250.969232685,panther_controller,28.45%,105.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507250.969232685,panther2_controller,26.80%,105.2MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1787507252.979187130,panther_controller,28.95%,105.2MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507252.979187130,panther2_controller,27.06%,105MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1787507254.988040324,panther_controller,29.26%,105.2MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507254.988040324,panther2_controller,28.01%,105.1MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1787507256.997009444,panther_controller,29.30%,105.2MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507256.997009444,panther2_controller,33.13%,105MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1787507259.007795191,panther_controller,26.27%,105.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787507259.007795191,panther2_controller,32.29%,104.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1787507261.017098250,panther_controller,27.47%,105.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
