timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1787410660.404225644,panther2_controller,31.69%,104.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787410662.413649383,panther_controller,34.34%,107MiB / 31.05GiB,0B / 0B,0B / 1MB,60
1787410662.413649383,panther2_controller,31.60%,104.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787410664.424274338,panther_controller,32.64%,107.1MiB / 31.05GiB,0B / 0B,0B / 1MB,60
1787410664.424274338,panther2_controller,30.45%,104.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787410666.433279682,panther_controller,32.14%,107MiB / 31.05GiB,0B / 0B,0B / 1MB,60
1787410666.433279682,panther2_controller,32.05%,104.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787410668.443116410,panther_controller,32.37%,107.3MiB / 31.05GiB,0B / 0B,0B / 1MB,60
1787410668.443116410,panther2_controller,29.94%,104.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787410670.452425302,panther_controller,33.53%,107MiB / 31.05GiB,0B / 0B,0B / 1MB,60
1787410670.452425302,panther2_controller,30.39%,104.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787410672.461404146,panther_controller,31.58%,106.9MiB / 31.05GiB,0B / 0B,0B / 1MB,60
1787410672.461404146,panther2_controller,27.84%,104.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787410674.472145046,panther_controller,31.03%,107.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,60
1787410674.472145046,panther2_controller,27.89%,104.5MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1787410676.481211573,panther_controller,33.63%,107.2MiB / 31.05GiB,0B / 0B,0B / 1.01MB,60
1787410676.481211573,panther2_controller,29.35%,104.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1787410678.490872921,panther_controller,32.89%,107.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,60
1787410678.490872921,panther2_controller,29.01%,104.5MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1787410680.500286882,panther_controller,30.11%,106.9MiB / 31.05GiB,0B / 0B,0B / 1.01MB,60
1787410680.500286882,panther2_controller,31.57%,104.5MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1787410682.510528302,panther_controller,31.74%,107.2MiB / 31.05GiB,0B / 0B,0B / 1.01MB,60
1787410682.510528302,panther2_controller,32.13%,104.7MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1787410684.520101435,panther_controller,30.60%,107.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,60
1787410684.520101435,panther2_controller,31.34%,104.9MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1787410686.529349963,panther_controller,31.93%,107MiB / 31.05GiB,0B / 0B,0B / 1.01MB,60
1787410686.529349963,panther2_controller,32.97%,105MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1787410688.537706379,panther_controller,31.95%,107.5MiB / 31.05GiB,0B / 0B,0B / 1.01MB,60
1787410688.537706379,panther2_controller,31.91%,104.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1787410690.547612250,panther_controller,33.23%,107.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,60
1787410690.547612250,panther2_controller,32.10%,104.6MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1787410692.557169704,panther_controller,32.21%,107.4MiB / 31.05GiB,0B / 0B,0B / 1.01MB,60
1787410692.557169704,panther2_controller,31.44%,104.9MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1787410694.566581685,panther_controller,35.89%,107.3MiB / 31.05GiB,0B / 0B,0B / 1.01MB,60
1787410694.566581685,panther2_controller,35.95%,104.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1787410696.577318813,panther_controller,34.39%,107.3MiB / 31.05GiB,0B / 0B,0B / 1.01MB,60
